num_polling,num_status,num_actor,num_data,Z_polling,Z_status,Z_actor,S_ctrl_polling,S_ctrl_analysis,S_ctrl_status,S_ctrl_exception,S_ctrl_actor,num_server_ctrl,S_db_analysis,S_db_actor,S_sensors_status,Z_data,prob_status_exception,prob_status_status,Xctrl_polling_mean,Xctrl_polling_low,Xctrl_polling_up,Xctrl_analysis_mean,Xctrl_analysis_low,Xctrl_analysis_up,Xctrl_status_mean,Xctrl_status_low,Xctrl_status_up,Xctrl_exception_mean,Xctrl_exception_low,Xctrl_exception_up,Xctrl_actor_mean,Xctrl_actor_low,Xctrl_actor_up,XgenData_data_mean,XgenData_data_low,XgenData_data_up,Rctrl_polling_mean,Rctrl_polling_low,Rctrl_polling_up,Rctrl_analysis_mean,Rctrl_analysis_low,Rctrl_analysis_up,Rdb_analysis_mean,Rdb_analysis_low,Rdb_analysis_up,Rctrl_status_mean,Rctrl_status_low,Rctrl_status_up,Rsensors_status_mean,Rsensors_status_low,Rsensors_status_up,Rctrl_exception_mean,Rctrl_exception_low,Rctrl_exception_up,Rctrl_actor_mean,Rctrl_actor_low,Rctrl_actor_up,Rdb_actor_mean,Rdb_actor_low,Rdb_actor_up,Uctrl_polling_mean,Uctrl_polling_low,Uctrl_polling_up,Uctrl_analysis_mean,Uctrl_analysis_low,Uctrl_analysis_up,Uctrl_status_mean,Uctrl_status_low,Uctrl_status_up,Uctrl_exception_mean,Uctrl_exception_low,Uctrl_exception_up,Uctrl_actor_mean,Uctrl_actor_low,Uctrl_actor_up
1,1,5,8,0.0001,0.1,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2205.0341869414315,2144.396583306464,2269.200911756403,104.52151681880397,102.44797308206604,106.68073145113173,9.890132495914228,9.698920067370997,10.089035988217159,0.0,0.0,0.0,149.02410873202476,145.79963389316111,152.394432792526,134.84662773252722,131.57267175661048,138.28767482337864,1.0127208754014213E-4,9.89625581022567E-5,1.0358161697802756E-4,0.003508231981351841,0.0034120614786808875,0.0036044024840227945,0.001800211817917463,0.0017576907127521758,0.0018427329230827503,1.1254818067843205E-4,1.0923427211212425E-4,1.1586208924473985E-4,0.001005727436933496,9.89966757597115E-4,0.001021488116269877,0.0,0.0,0.0,0.002325489814597905,0.002259530174587222,0.0023914494546085877,0.0011980852108017246,0.001167065116638107,0.0012291053049653421,0.11097730631429029,0.10855708262199178,0.1133975300065888,0.17802225581150627,0.1732299582976746,0.18281455332533794,4.890127914434683E-4,4.59326151968309E-4,5.186994309186276E-4,0.0,0.0,0.0,0.1574209093335778,0.15340378588076928,0.16143803278638633
1,1,5,8,0.0001,0.01,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2181.4744203671253,2133.2735329180837,2231.90383981089,103.14476557161305,100.90626779413198,105.48483394907711,90.1011918740805,88.34668928162822,91.92679278301188,0.0,0.0,0.0,149.99308142082825,145.69211889257397,154.5557049913302,133.53573012713605,130.69352390223867,136.50430401678025,1.0110576796390517E-4,9.837155330504101E-5,1.0383998262276933E-4,0.003521575899710265,0.003441817252373438,0.003601334547047092,0.001775974020037398,0.0017342956556161174,0.0018176523844586785,1.1177835940658198E-4,1.0923517100456203E-4,1.1432154780860194E-4,9.912550669872718E-4,9.644248430882675E-4,0.0010180852908862762,0.0,0.0,0.0,0.0023214517339505527,0.002256252228642136,0.0023866512392589695,0.0012031695596908833,0.001178218192808114,0.0012281209265736525,0.10960587876418895,0.10676958759750699,0.11244216993087092,0.18262219195297805,0.17735400534868917,0.18789037855726692,0.004504637930969155,0.004400675370083132,0.004608600491855177,0.0,0.0,0.0,0.1612590289807092,0.1573748032442471,0.1651432547171713
1,1,5,8,0.0001,0.001,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2207.159524347764,2158.4058743550145,2258.1665489585357,104.05349018835247,102.2353801628371,105.93743598216463,477.1930827315793,465.8891320835095,489.0592131667267,0.0,0.0,0.0,150.47612881203858,148.0215901849245,153.01344386153013,132.72248089706895,130.1471809503415,135.4017562616305,1.0120400810256005E-4,9.89001247025216E-5,1.0350789150259849E-4,0.0034604127912778214,0.0033716830477026082,0.0035491425348530346,0.0018359515058735624,0.0017887803232148527,0.001883122688532272,1.1100540506802324E-4,1.0813622378050362E-4,1.1387458635554287E-4,9.863191236489813E-4,9.583696167642448E-4,0.001014268630533718,0.0,0.0,0.0,0.0024136658254291865,0.0023440382394782962,0.002483293411380077,0.0011801478941989951,0.001161406112219232,0.0011988896761787582,0.11194355709924392,0.10861403600720318,0.11527307819128466,0.17524371666261074,0.17068987145095738,0.1797975618742641,0.023628258399687973,0.023098567586931868,0.024157949212444078,0.0,0.0,0.0,0.1638899193657042,0.15931877052913643,0.168461068202272
1,1,5,8,0.0001,0.0001,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2187.6831417236676,2141.2610704141807,2236.162658694214,104.24405478941036,101.46389442498736,107.1808628876365,827.2003378230575,803.6665457599639,852.1539891761099,0.0,0.0,0.0,148.31953381702934,144.15609856358674,152.7306133783912,134.8003892858987,130.94513972988068,138.88953548182792,1.0340550180159236E-4,1.0055871182125257E-4,1.0625229178193215E-4,0.003554877428194882,0.003477324713453328,0.003632430142936436,0.0017661115719029776,0.0017148341260929394,0.0018173890177130157,1.1179491185909594E-4,1.0975940893899447E-4,1.1383041477919741E-4,9.968559468802644E-4,9.684212730645026E-4,0.0010252906206960261,0.0,0.0,0.0,0.002430569107286665,0.0023825981253593797,0.00247854008921395,0.001201980893427452,0.0011664353141696458,0.0012375264726852584,0.1083305691532237,0.10584729575981687,0.11081384254663053,0.17890204041636656,0.1756098641361729,0.18219421669656022,0.04130939828553698,0.040195338114343664,0.0424234584567303,0.0,0.0,0.0,0.15690950535314377,0.15227790016510018,0.16154111054118736
1,1,5,8,0.0001,1e-05,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2200.248258050792,2155.507080546107,2246.8861622001723,103.76260715324946,101.54215955734162,106.0823359119324,877.0628776866081,854.1086379540358,901.2849856343469,0.0,0.0,0.0,150.024363154474,146.87475149651397,153.3120168224415,133.56451512039018,131.09814966546583,136.12545997642567,1.0301901965695557E-4,9.995369337299855E-5,1.0608434594091259E-4,0.003538693202120724,0.0034564633479055645,0.0036209230563358837,0.0017900620319988114,0.0017445518540971582,0.0018355722099004646,1.1149790910524034E-4,1.0886796032304094E-4,1.1412785788743974E-4,0.0010193106487262433,9.89746780064918E-4,0.0010488745173875688,0.0,0.0,0.0,0.002446439614876509,0.0024098733337434668,0.002483005896009551,0.0012058759027342445,0.001171404465763606,0.0012403473397048829,0.11001343362014747,0.10765818100343641,0.11236868623685853,0.17615665788137022,0.17188247794044814,0.1804308378222923,0.04333988879264155,0.04215013792883475,0.04452963965644835,0.0,0.0,0.0,0.16479856024494455,0.16066381047205572,0.16893331001783338
1,1,5,8,0.0001,1e-06,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2188.332848121182,2134.028413994994,2245.473208162839,104.52718950389205,101.70186159154058,107.5139809610359,898.9535176627162,880.4539474177578,918.2471765701642,0.0,0.0,0.0,148.0862331938213,145.13563120482462,151.15929606559143,134.21066602295593,131.12288429186867,137.44738184833673,1.037549791615373E-4,1.0185686116146468E-4,1.0565309716160992E-4,0.0035383385428859756,0.0034684594548162312,0.00360821763095572,0.0018243391694179804,0.001782066075706852,0.001866612263129109,1.1250925334775252E-4,1.1066085950657723E-4,1.143576471889278E-4,9.97410137715549E-4,9.763414912719702E-4,0.0010184787841591278,0.0,0.0,0.0,0.002416379704905208,0.002353916415999651,0.0024788429938107652,0.0012089472822399273,0.0011941736925092502,0.0012237208719706044,0.10886107593932796,0.1061126392755122,0.11160951260314372,0.17915661770893002,0.1743808703204529,0.18393236509740712,0.04673775632956017,0.04545816793612442,0.04801734472299592,0.0,0.0,0.0,0.1599637080414214,0.15673682329946387,0.16319059278337894
1,5,5,8,0.0001,0.1,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2229.9125899807304,2179.8035975627927,2282.3795835083815,104.57835740411821,101.83615410231965,107.47232938377546,49.437257537693306,48.481964354115796,50.430953792393346,0.0,0.0,0.0,148.887896223101,147.15361568654137,150.66354304670062,131.99595217875094,129.31821125898128,134.7869317245965,1.0205114574582744E-4,1.0045840862114588E-4,1.03643882870509E-4,0.003458694125471019,0.0033629735464373012,0.0035544147045047368,0.0017561150450795585,0.001723810915952727,0.00178841917420639,1.120251169655816E-4,1.0960452996942207E-4,1.1444570396174113E-4,9.994035881436805E-4,9.83303853154295E-4,0.001015503323133066,0.0,0.0,0.0,0.002346399649744033,0.002291409064289501,0.0024013902351985653,0.0011931625043560684,0.0011605672362467814,0.0012257577724653554,0.11232382041232111,0.10938839138475863,0.1152592494398836,0.17873020059388472,0.1744044234402341,0.18305597774753535,0.002488572971692112,0.0024318750840591264,0.0025452708593250973,0.0,0.0,0.0,0.15946931672615844,0.15469916749402032,0.16423946595829655
1,5,5,8,0.0001,0.01,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2198.569326684183,2144.334377552234,2255.618907184715,105.0784908207803,102.51455480727793,107.773967148103,449.8874567245995,441.2662391994526,458.8522602747433,0.0,0.0,0.0,149.43234554627253,145.44130636549127,153.6486001905457,132.57901357685552,130.47086501444653,134.75640795275345,1.0308273161835656E-4,1.0041248952976495E-4,1.0575297370694816E-4,0.0035251830313225044,0.0034220143446048036,0.003628351718040205,0.001763178662010622,0.001720534074895372,0.0018058232491258719,1.1349963680657467E-4,1.1163384547834994E-4,1.153654281347994E-4,0.0010039502103377745,9.798384066288886E-4,0.0010280620140466605,0.0,0.0,0.0,0.00238605334209968,0.002353472385628213,0.002418634298571147,0.0011937554753181482,0.0011621239872301823,0.0012253869634061142,0.11070770725508125,0.10850833521759458,0.11290707929256792,0.1772723786709403,0.1739220811722492,0.18062267616963143,0.022800030229164915,0.022317309870701102,0.02328275058762873,0.0,0.0,0.0,0.1595073623128475,0.1558932398850305,0.1631214847406645
1,5,5,8,0.0001,0.001,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,2143.320087314956,2083.0900423686644,2207.1367950247154,103.7318489679987,100.85305303616032,106.77982129906906,2362.1924483516,2309.603700423026,2417.2318458920768,0.0,0.0,0.0,147.36396693050548,144.35699649608682,150.4988732620074,133.44687616654204,130.13496035268443,136.93176979208943,1.0561500669449684E-4,1.0250096764745008E-4,1.087290457415436E-4,0.003647974479150958,0.0036015409370114496,0.0036944080212904665,0.0017931488914149142,0.001746171720301734,0.0018401260625280943,1.2104347319854022E-4,1.1905891299622193E-4,1.230280334008585E-4,0.001006116054215607,9.809358461230421E-4,0.001031296262308172,0.0,0.0,0.0,0.002627493971991898,0.002588164150045926,0.0026668237939378695,0.0012102041188750917,0.0011827983041097123,0.0012376099336404711,0.10492625424714588,0.10275114999253389,0.10710135850175788,0.1762185968416477,0.17232709516497718,0.18011009851831822,0.115812081816185,0.11358299290552473,0.11804117072684528,0.0,0.0,0.0,0.15967539007075895,0.15511288069680776,0.16423789944471015
1,5,5,8,0.0001,0.0001,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,1951.618109462024,1901.3884797164733,2004.5736162487747,102.47563578687262,100.25581031490887,104.79598812422917,4065.8918229441474,4001.4886756004,4132.401993545587,0.0,0.0,0.0,148.41150157026402,144.19959490826548,152.8768613459132,135.336428073404,131.68364798200903,139.1976391879721,1.1187584315036876E-4,1.0936042267742494E-4,1.1439126362331257E-4,0.003873913694341984,0.003772695450194889,0.003975131938489079,0.0018080594126205268,0.0017641149049876688,0.0018520039202533848,1.331454169334318E-4,1.307550615637372E-4,1.355357723031264E-4,9.976537707701628E-4,9.823935321213266E-4,0.001012914009418999,0.0,0.0,0.0,0.0028285977590176703,0.00277321283393536,0.0028839826840999804,0.0012007250533263762,0.0011825793312300278,0.0012188707754227247,0.09740261975456918,0.09463621021672429,0.10016902929241407,0.17796552705857574,0.1735684910756031,0.18236256304154838,0.20290310096337594,0.1992263465437752,0.20657985538297668,0.0,0.0,0.0,0.1606890874238789,0.15587928277023555,0.16549889207752227
1,5,5,8,0.0001,1e-05,0.03,0.0001,0.0034100000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,1944.907318766455,1894.116379544054,1998.4972423143192,101.22625993357289,99.71467506568943,102.78437875080992,4365.346042237709,4268.248640491763,4466.963973154709,0.0,0.0,0.0,146.39938530694957,143.33240903294143,149.60048362771312,132.8597090784572,129.6862017254895,136.19242810530935,1.1309652074774643E-4,1.1002550203613518E-4,1.1616753945935768E-4,0.003955355565678652,0.00385302779007205,0.004057683341285254,0.0017955751977306222,0.0017542619735984287,0.0018368884218628158,1.3223138873854088E-4,1.2998450765433278E-4,1.34478269822749E-4,9.979280591557859E-4,9.691164988432058E-4,0.001026739619468366,0.0,0.0,0.0,0.002880055242352219,0.0028032431725263443,0.0029568673121780934,0.0012084736293214227,0.0011798789231399335,0.001237068335502912,0.09389368778892294,0.09062073147745145,0.09716664410039444,0.1755273586753067,0.17128396464142673,0.17977075270918666,0.21772950487089307,0.21398259684276152,0.22147641289902462,0.0,0.0,0.0,0.15658922905847042,0.15211871739394747,0.16105974072299337
